Id,Codigo,Nome,Uf,idm
5064,4321808,Três de Maio,RS,21
5065,4321832,Três Forquilhas,RS,21
5066,4321857,Três Palmeiras,RS,21
5067,4321907,Três Passos,RS,21
5068,4321956,Trindade do Sul,RS,21
5069,4322004,Triunfo,RS,21
5070,4322103,Tucunduva,RS,21
5071,4322152,Tunas,RS,21
5072,4322186,Tupanci do Sul,RS,21
5073,4322202,Tupanciretã,RS,21
5074,4322251,Tupandi,RS,21
5075,4322301,Tuparendi,RS,21
5076,4322327,Turuçu,RS,21
5077,4322343,Ubiretama,RS,21
5078,4322350,União da Serra,RS,21
5079,4322376,Unistalda,RS,21
5080,4322400,Uruguaiana,RS,21
5081,4322509,Vacaria,RS,21
5082,4322525,Vale Verde,RS,21
5083,4322533,Vale do Sol,RS,21
5084,4322541,Vale Real,RS,21
5085,4322558,Vanini,RS,21
5086,4322608,Venâncio Aires,RS,21
5087,4322707,Vera Cruz,RS,21
5088,4322806,Veranópolis,RS,21
5089,4322855,Vespasiano Correa,RS,21
5090,4322905,Viadutos,RS,21
5091,4323002,Viamão,RS,21
5092,4323101,Vicente Dutra,RS,21
5093,4323200,Victor Graeff,RS,21
5094,4323309,Vila Flores,RS,21
5095,4323358,Vila Lângaro,RS,21
5096,4323408,Vila Maria,RS,21
5097,4323457,Vila Nova do Sul,RS,21
5098,4323507,Vista Alegre,RS,21
5099,4323606,Vista Alegre do Prata,RS,21
5100,4323705,Vista Gaúcha,RS,21
5101,4323754,Vitória das Missões,RS,21
5102,4323770,Westfalia,RS,21
5103,4323804,Xangri-lá,RS,21
5104,5000203,Água Clara,MS,12
5105,5000252,Alcinópolis,MS,12
5106,5000609,Amambai,MS,12
5107,5000708,Anastácio,MS,12
5108,5000807,Anaurilândia,MS,12
5109,5000856,Angélica,MS,12
5110,5000906,Antônio João,MS,12
5111,5001003,Aparecida do Taboado,MS,12
5112,5001102,Aquidauana,MS,12
5113,5001243,Aral Moreira,MS,12
5114,5001508,Bandeirantes,MS,12
5115,5001904,Bataguassu,MS,12
5116,5002001,Batayporã,MS,12
5117,5002100,Bela Vista,MS,12
5118,5002159,Bodoquena,MS,12
5119,5002209,Bonito,MS,12
5120,5002308,Brasilândia,MS,12
5121,5002407,Caarapó,MS,12
5122,5002605,Camapuã,MS,12
5123,5002704,Campo Grande,MS,12
5124,5002803,Caracol,MS,12
5125,5002902,Cassilândia,MS,12
5126,5002951,Chapadão do Sul,MS,12
5127,5003108,Corguinho,MS,12
5128,5003157,Coronel Sapucaia,MS,12
5129,5003207,Corumbá,MS,12
5130,5003256,Costa Rica,MS,12
5131,5003306,Coxim,MS,12
5132,5003454,Deodápolis,MS,12
5133,5003488,Dois Irmãos do Buriti,MS,12
5134,5003504,Douradina,MS,12
5135,5003702,Dourados,MS,12
5136,5003751,Eldorado,MS,12
5137,5003801,Fátima do Sul,MS,12
5138,5003900,Figueirão,MS,12
5139,5004007,Glória de Dourados,MS,12
5140,5004106,Guia Lopes da Laguna,MS,12
5141,5004304,Iguatemi,MS,12
5142,5004403,Inocência,MS,12
5143,5004502,Itaporã,MS,12
5144,5004601,Itaquiraí,MS,12
5145,5004700,Ivinhema,MS,12
5146,5004809,Japorã,MS,12
5147,5004908,Jaraguari,MS,12
5148,5005004,Jardim,MS,12
5149,5005103,Jateí,MS,12
5150,5005152,Juti,MS,12
5151,5005202,Ladário,MS,12
5152,5005251,Laguna Carapã,MS,12
5153,5005400,Maracaju,MS,12
5154,5005608,Miranda,MS,12
5155,5005681,Mundo Novo,MS,12
5156,5005707,Naviraí,MS,12
5157,5005806,Nioaque,MS,12
5158,5006002,Nova Alvorada do Sul,MS,12
5159,5006200,Nova Andradina,MS,12
5160,5006259,Novo Horizonte do Sul,MS,12
5161,5006275,Paraíso das Águas,MS,12
5162,5006309,Paranaíba,MS,12
5163,5006358,Paranhos,MS,12
5164,5006408,Pedro Gomes,MS,12
5165,5006606,Ponta Porã,MS,12
5166,5006903,Porto Murtinho,MS,12
5167,5007109,Ribas do Rio Pardo,MS,12
5168,5007208,Rio Brilhante,MS,12
5169,5007307,Rio Negro,MS,12
5170,5007406,Rio Verde de Mato Grosso,MS,12
5171,5007505,Rochedo,MS,12
5172,5007554,Santa Rita do Pardo,MS,12
5173,5007695,São Gabriel do Oeste,MS,12
5174,5007703,Sete Quedas,MS,12
5175,5007802,Selvíria,MS,12
5176,5007901,Sidrolândia,MS,12
5177,5007935,Sonora,MS,12
5178,5007950,Tacuru,MS,12
5179,5007976,Taquarussu,MS,12
5180,5008008,Terenos,MS,12
5181,5008305,Três Lagoas,MS,12
5182,5008404,Vicentina,MS,12
5183,5100102,Acorizal,MT,11
5184,5100201,Água Boa,MT,11
5185,5100250,Alta Floresta,MT,11
5186,5100300,Alto Araguaia,MT,11
5187,5100359,Alto Boa Vista,MT,11
5188,5100409,Alto Garças,MT,11
5189,5100508,Alto Paraguai,MT,11
5190,5100607,Alto Taquari,MT,11
5191,5100805,Apiacás,MT,11
5192,5101001,Araguaiana,MT,11
5193,5101209,Araguainha,MT,11
5194,5101258,Araputanga,MT,11
5195,5101308,Arenápolis,MT,11
5196,5101407,Aripuanã,MT,11
5197,5101605,Barão de Melgaço,MT,11
5198,5101704,Barra do Bugres,MT,11
5199,5101803,Barra do Garças,MT,11
5200,5101852,Bom Jesus do Araguaia,MT,11
5201,5101902,Brasnorte,MT,11
5202,5102504,Cáceres,MT,11
5203,5102603,Campinápolis,MT,11
5204,5102637,Campo Novo do Parecis,MT,11
5205,5102678,Campo Verde,MT,11
5206,5102686,Campos de Júlio,MT,11
5207,5102694,Canabrava do Norte,MT,11
5208,5102702,Canarana,MT,11
5209,5102793,Carlinda,MT,11
5210,5102850,Castanheira,MT,11
5211,5103007,Chapada dos Guimarães,MT,11
5212,5103056,Cláudia,MT,11
5213,5103106,Cocalinho,MT,11
5214,5103205,Colíder,MT,11
5215,5103254,Colniza,MT,11
5216,5103304,Comodoro,MT,11
5217,5103353,Confresa,MT,11
5218,5103361,Conquista D'Oeste,MT,11
5219,5103379,Cotriguaçu,MT,11
5220,5103403,Cuiabá,MT,11
5221,5103437,Curvelândia,MT,11
5222,5103452,Denise,MT,11
5223,5103502,Diamantino,MT,11
5224,5103601,Dom Aquino,MT,11
5225,5103700,Feliz Natal,MT,11
5226,5103809,Figueirópolis D'Oeste,MT,11
5227,5103858,Gaúcha do Norte,MT,11
5228,5103908,General Carneiro,MT,11
5229,5103957,Glória D'Oeste,MT,11
5230,5104104,Guarantã do Norte,MT,11
5231,5104203,Guiratinga,MT,11
5232,5104500,Indiavaí,MT,11
5233,5104526,Ipiranga do Norte,MT,11
5234,5104542,Itanhangá,MT,11
5235,5104559,Itaúba,MT,11
5236,5104609,Itiquira,MT,11
5237,5104807,Jaciara,MT,11
5238,5104906,Jangada,MT,11
5239,5105002,Jauru,MT,11
5240,5105101,Juara,MT,11
5241,5105150,Juína,MT,11
5242,5105176,Juruena,MT,11
5243,5105200,Juscimeira,MT,11
5244,5105234,Lambari D'Oeste,MT,11
5245,5105259,Lucas do Rio Verde,MT,11
5246,5105309,Luciara,MT,11
5247,5105507,Vila Bela da Santíssima Trindade,MT,11
5248,5105580,Marcelândia,MT,11
5249,5105606,Matupá,MT,11
5250,5105622,Mirassol D'Oeste,MT,11
5251,5105903,Nobres,MT,11
5252,5106000,Nortelândia,MT,11
5253,5106109,Nossa Senhora do Livramento,MT,11
5254,5106158,Nova Bandeirantes,MT,11
5255,5106174,Nova Nazaré,MT,11
5256,5106182,Nova Lacerda,MT,11
5257,5106190,Nova Santa Helena,MT,11
5258,5106208,Nova Brasilândia,MT,11
5259,5106216,Nova Canaã do Norte,MT,11
5260,5106224,Nova Mutum,MT,11
5261,5106232,Nova Olímpia,MT,11
5262,5106240,Nova Ubiratã,MT,11
5263,5106257,Nova Xavantina,MT,11
5264,5106265,Novo Mundo,MT,11
5265,5106273,Novo Horizonte do Norte,MT,11
5266,5106281,Novo São Joaquim,MT,11
5267,5106299,Paranaíta,MT,11
5268,5106307,Paranatinga,MT,11
5269,5106315,Novo Santo Antônio,MT,11
5270,5106372,Pedra Preta,MT,11
5271,5106422,Peixoto de Azevedo,MT,11
5272,5106455,Planalto da Serra,MT,11
5273,5106505,Poconé,MT,11
5274,5106653,Pontal do Araguaia,MT,11
5275,5106703,Ponte Branca,MT,11
5276,5106752,Pontes e Lacerda,MT,11
5277,5106778,Porto Alegre do Norte,MT,11
5278,5106802,Porto dos Gaúchos,MT,11
5279,5106828,Porto Esperidião,MT,11
5280,5106851,Porto Estrela,MT,11
5281,5107008,Poxoréo,MT,11
5282,5107040,Primavera do Leste,MT,11
5283,5107065,Querência,MT,11
5284,5107107,São José dos Quatro Marcos,MT,11
5285,5107156,Reserva do Cabaçal,MT,11
5286,5107180,Ribeirão Cascalheira,MT,11
5287,5107198,Ribeirãozinho,MT,11
5288,5107206,Rio Branco,MT,11
5289,5107248,Santa Carmem,MT,11
5290,5107263,Santo Afonso,MT,11
5291,5107297,São José do Povo,MT,11
5292,5107305,São José do Rio Claro,MT,11
5293,5107354,São José do Xingu,MT,11
5294,5107404,São Pedro da Cipa,MT,11
5295,5107578,Rondolândia,MT,11
5296,5107602,Rondonópolis,MT,11
5297,5107701,Rosário Oeste,MT,11
5298,5107743,Santa Cruz do Xingu,MT,11
5299,5107750,Salto do Céu,MT,11
5300,5107768,Santa Rita do Trivelato,MT,11
5301,5107776,Santa Terezinha,MT,11
5302,5107792,Santo Antônio do Leste,MT,11
5303,5107800,Santo Antônio do Leverger,MT,11
5304,5107859,São Félix do Araguaia,MT,11
5305,5107875,Sapezal,MT,11
5306,5107883,Serra Nova Dourada,MT,11
5307,5107909,Sinop,MT,11
5308,5107925,Sorriso,MT,11
5309,5107941,Tabaporã,MT,11
5310,5107958,Tangará da Serra,MT,11
5311,5108006,Tapurah,MT,11
5312,5108055,Terra Nova do Norte,MT,11
5313,5108105,Tesouro,MT,11
5314,5108204,Torixoréu,MT,11
5315,5108303,União do Sul,MT,11
5316,5108352,Vale de São Domingos,MT,11
5317,5108402,Várzea Grande,MT,11
5318,5108501,Vera,MT,11
5319,5108600,Vila Rica,MT,11
5320,5108808,Nova Guarita,MT,11
5321,5108857,Nova Marilândia,MT,11
5322,5108907,Nova Maringá,MT,11
5323,5108956,Nova Monte Verde,MT,11
5324,5200050,Abadia de Goiás,GO,9
5325,5200100,Abadiânia,GO,9
5326,5200134,Acreúna,GO,9
5327,5200159,Adelândia,GO,9
5328,5200175,Água Fria de Goiás,GO,9
5329,5200209,Água Limpa,GO,9
5330,5200258,Águas Lindas de Goiás,GO,9
5331,5200308,Alexânia,GO,9
5332,5200506,Aloândia,GO,9
5333,5200555,Alto Horizonte,GO,9
5334,5200605,Alto Paraíso de Goiás,GO,9
5335,5200803,Alvorada do Norte,GO,9
5336,5200829,Amaralina,GO,9
5337,5200852,Americano do Brasil,GO,9
5338,5200902,Amorinópolis,GO,9
5339,5201108,Anápolis,GO,9
5340,5201207,Anhanguera,GO,9
5341,5201306,Anicuns,GO,9
5342,5201405,Aparecida de Goiânia,GO,9
5343,5201454,Aparecida do Rio Doce,GO,9
5344,5201504,Aporé,GO,9
5345,5201603,Araçu,GO,9
5346,5201702,Aragarças,GO,9
5347,5201801,Aragoiânia,GO,9
5348,5202155,Araguapaz,GO,9
5349,5202353,Arenópolis,GO,9
5350,5202502,Aruanã,GO,9
5351,5202601,Aurilândia,GO,9
5352,5202809,Avelinópolis,GO,9
5353,5203104,Baliza,GO,9
5354,5203203,Barro Alto,GO,9
5355,5203302,Bela Vista de Goiás,GO,9
5356,5203401,Bom Jardim de Goiás,GO,9
5357,5203500,Bom Jesus de Goiás,GO,9
5358,5203559,Bonfinópolis,GO,9
5359,5203575,Bonópolis,GO,9
5360,5203609,Brazabrantes,GO,9
5361,5203807,Britânia,GO,9
5362,5203906,Buriti Alegre,GO,9
5363,5203939,Buriti de Goiás,GO,9
5364,5203962,Buritinópolis,GO,9
5365,5204003,Cabeceiras,GO,9
5366,5204102,Cachoeira Alta,GO,9
5367,5204201,Cachoeira de Goiás,GO,9
5368,5204250,Cachoeira Dourada,GO,9
5369,5204300,Caçu,GO,9
5370,5204409,Caiapônia,GO,9
5371,5204508,Caldas Novas,GO,9
5372,5204557,Caldazinha,GO,9
5373,5204607,Campestre de Goiás,GO,9
5374,5204656,Campinaçu,GO,9
5375,5204706,Campinorte,GO,9
5376,5204805,Campo Alegre de Goiás,GO,9
5377,5204854,Campo Limpo de Goiás,GO,9
5378,5204904,Campos Belos,GO,9
5379,5204953,Campos Verdes,GO,9
5380,5205000,Carmo do Rio Verde,GO,9
5381,5205059,Castelândia,GO,9
5382,5205109,Catalão,GO,9
5383,5205208,Caturaí,GO,9
5384,5205307,Cavalcante,GO,9
5385,5205406,Ceres,GO,9
5386,5205455,Cezarina,GO,9
5387,5205471,Chapadão do Céu,GO,9
5388,5205497,Cidade Ocidental,GO,9
5389,5205513,Cocalzinho de Goiás,GO,9
5390,5205521,Colinas do Sul,GO,9
5391,5205703,Córrego do Ouro,GO,9
5392,5205802,Corumbá de Goiás,GO,9
5393,5205901,Corumbaíba,GO,9
5394,5206206,Cristalina,GO,9
5395,5206305,Cristianópolis,GO,9
5396,5206404,Crixás,GO,9
5397,5206503,Cromínia,GO,9
5398,5206602,Cumari,GO,9
5399,5206701,Damianópolis,GO,9
5400,5206800,Damolândia,GO,9
5401,5206909,Davinópolis,GO,9
5402,5207105,Diorama,GO,9
5403,5207253,Doverlândia,GO,9
5404,5207352,Edealina,GO,9
5405,5207402,Edéia,GO,9
5406,5207501,Estrela do Norte,GO,9
5407,5207535,Faina,GO,9
5408,5207600,Fazenda Nova,GO,9
5409,5207808,Firminópolis,GO,9
5410,5207907,Flores de Goiás,GO,9
5411,5208004,Formosa,GO,9
5412,5208103,Formoso,GO,9
5413,5208152,Gameleira de Goiás,GO,9
5414,5208301,Divinópolis de Goiás,GO,9
5415,5208400,Goianápolis,GO,9
5416,5208509,Goiandira,GO,9
5417,5208608,Goianésia,GO,9
5418,5208707,Goiânia,GO,9
5419,5208806,Goianira,GO,9
5420,5208905,Goiás,GO,9
5421,5209101,Goiatuba,GO,9
5422,5209150,Gouvelândia,GO,9
5423,5209200,Guapó,GO,9
5424,5209291,Guaraíta,GO,9
5425,5209408,Guarani de Goiás,GO,9
5426,5209457,Guarinos,GO,9
5427,5209606,Heitoraí,GO,9
5428,5209705,Hidrolândia,GO,9
5429,5209804,Hidrolina,GO,9
5430,5209903,Iaciara,GO,9
5431,5209937,Inaciolândia,GO,9
5432,5209952,Indiara,GO,9
5433,5210000,Inhumas,GO,9
5434,5210109,Ipameri,GO,9
5435,5210158,Ipiranga de Goiás,GO,9
5436,5210208,Iporá,GO,9
5437,5210307,Israelândia,GO,9
5438,5210406,Itaberaí,GO,9
5439,5210562,Itaguari,GO,9
5440,5210604,Itaguaru,GO,9
5441,5210802,Itajá,GO,9
5442,5210901,Itapaci,GO,9
5443,5211008,Itapirapuã,GO,9
5444,5211206,Itapuranga,GO,9
5445,5211305,Itarumã,GO,9
5446,5211404,Itauçu,GO,9
5447,5211503,Itumbiara,GO,9
5448,5211602,Ivolândia,GO,9
5449,5211701,Jandaia,GO,9
5450,5211800,Jaraguá,GO,9
5451,5211909,Jataí,GO,9
5452,5212006,Jaupaci,GO,9
5453,5212055,Jesúpolis,GO,9
5454,5212105,Joviânia,GO,9
5455,5212204,Jussara,GO,9
5456,5212253,Lagoa Santa,GO,9
5457,5212303,Leopoldo de Bulhões,GO,9
5458,5212501,Luziânia,GO,9
5459,5212600,Mairipotaba,GO,9
5460,5212709,Mambaí,GO,9
5461,5212808,Mara Rosa,GO,9
5462,5212907,Marzagão,GO,9
5463,5212956,Matrinchã,GO,9
5464,5213004,Maurilândia,GO,9
5465,5213053,Mimoso de Goiás,GO,9
5466,5213087,Minaçu,GO,9
5467,5213103,Mineiros,GO,9
5468,5213400,Moiporá,GO,9
5469,5213509,Monte Alegre de Goiás,GO,9
5470,5213707,Montes Claros de Goiás,GO,9
5471,5213756,Montividiu,GO,9
5472,5213772,Montividiu do Norte,GO,9
5473,5213806,Morrinhos,GO,9
5474,5213855,Morro Agudo de Goiás,GO,9
5475,5213905,Mossâmedes,GO,9
5476,5214002,Mozarlândia,GO,9
5477,5214051,Mundo Novo,GO,9
5478,5214101,Mutunópolis,GO,9
5479,5214408,Nazário,GO,9
5480,5214507,Nerópolis,GO,9
5481,5214606,Niquelândia,GO,9
5482,5214705,Nova América,GO,9
5483,5214804,Nova Aurora,GO,9
5484,5214838,Nova Crixás,GO,9
5485,5214861,Nova Glória,GO,9
5486,5214879,Nova Iguaçu de Goiás,GO,9
5487,5214903,Nova Roma,GO,9
5488,5215009,Nova Veneza,GO,9
5489,5215207,Novo Brasil,GO,9
5490,5215231,Novo Gama,GO,9
5491,5215256,Novo Planalto,GO,9
5492,5215306,Orizona,GO,9
5493,5215405,Ouro Verde de Goiás,GO,9
5494,5215504,Ouvidor,GO,9
5495,5215603,Padre Bernardo,GO,9
5496,5215652,Palestina de Goiás,GO,9
5497,5215702,Palmeiras de Goiás,GO,9
5498,5215801,Palmelo,GO,9
5499,5215900,Palminópolis,GO,9
5500,5216007,Panamá,GO,9
5501,5216304,Paranaiguara,GO,9
5502,5216403,Paraúna,GO,9
5503,5216452,Perolândia,GO,9
5504,5216809,Petrolina de Goiás,GO,9
5505,5216908,Pilar de Goiás,GO,9
5506,5217104,Piracanjuba,GO,9
5507,5217203,Piranhas,GO,9
5508,5217302,Pirenópolis,GO,9
5509,5217401,Pires do Rio,GO,9
5510,5217609,Planaltina,GO,9
5511,5217708,Pontalina,GO,9
5512,5218003,Porangatu,GO,9
5513,5218052,Porteirão,GO,9
5514,5218102,Portelândia,GO,9
5515,5218300,Posse,GO,9
5516,5218391,Professor Jamil,GO,9
5517,5218508,Quirinópolis,GO,9
5518,5218607,Rialma,GO,9
5519,5218706,Rianápolis,GO,9
5520,5218789,Rio Quente,GO,9
5521,5218805,Rio Verde,GO,9
5522,5218904,Rubiataba,GO,9
5523,5219001,Sanclerlândia,GO,9
5524,5219100,Santa Bárbara de Goiás,GO,9
5525,5219209,Santa Cruz de Goiás,GO,9
5526,5219258,Santa Fé de Goiás,GO,9
5527,5219308,Santa Helena de Goiás,GO,9
5528,5219357,Santa Isabel,GO,9
5529,5219407,Santa Rita do Araguaia,GO,9
5530,5219456,Santa Rita do Novo Destino,GO,9
5531,5219506,Santa Rosa de Goiás,GO,9
5532,5219605,Santa Tereza de Goiás,GO,9
5533,5219704,Santa Terezinha de Goiás,GO,9
5534,5219712,Santo Antônio da Barra,GO,9
5535,5219738,Santo Antônio de Goiás,GO,9
5536,5219753,Santo Antônio do Descoberto,GO,9
5537,5219803,São Domingos,GO,9
5538,5219902,São Francisco de Goiás,GO,9
5539,5220009,São João D'Aliança,GO,9
5540,5220058,São João da Paraúna,GO,9
5541,5220108,São Luís de Montes Belos,GO,9
5542,5220157,São Luíz do Norte,GO,9
5543,5220207,São Miguel do Araguaia,GO,9
5544,5220264,São Miguel do Passa Quatro,GO,9
5545,5220280,São Patrício,GO,9
5546,5220405,São Simão,GO,9
5547,5220454,Senador Canedo,GO,9
5548,5220504,Serranópolis,GO,9
5549,5220603,Silvânia,GO,9
5550,5220686,Simolândia,GO,9
5551,5220702,Sítio D'Abadia,GO,9
5552,5221007,Taquaral de Goiás,GO,9
5553,5221080,Teresina de Goiás,GO,9
5554,5221197,Terezópolis de Goiás,GO,9
5555,5221304,Três Ranchos,GO,9
5556,5221403,Trindade,GO,9
5557,5221452,Trombas,GO,9
5558,5221502,Turvânia,GO,9
5559,5221551,Turvelândia,GO,9
5560,5221577,Uirapuru,GO,9
5561,5221601,Uruaçu,GO,9
5562,5221700,Uruana,GO,9
5563,5221809,Urutaí,GO,9
5564,5221858,Valparaíso de Goiás,GO,9
5565,5221908,Varjão,GO,9
5566,5222005,Vianópolis,GO,9
5567,5222054,Vicentinópolis,GO,9
5568,5222203,Vila Boa,GO,9
5569,5222302,Vila Propício,GO,9
5570,5300108,Brasília,DF,7
